Store_Number,SKU_Coded,Product_Class_Code,Sold_Date,Qty_Sold,Total_Sale_Value,On_Promo
4772,2200,6177750,22875,2021-11-20,2,3.980000,0
4773,1870,6177750,22875,2021-11-21,1,1.990000,0
4774,2750,6177750,22875,2021-11-21,3,5.970000,0
4775,2200,6177750,22875,2021-11-21,1,1.990000,0
4776,1650,6177750,22875,2021-11-21,1,1.990000,0
4777,770,6177750,22875,2021-11-21,1,1.990000,0
4778,660,6177750,22875,2021-11-21,1,1.990000,0
4779,3080,6177750,22875,2021-11-21,1,1.990000,0
4780,3740,6177750,22875,2021-11-21,6,11.940000,0
4781,3410,6177750,22875,2021-11-21,3,5.970000,0
4782,2970,6177750,22875,2021-11-21,3,5.970000,0
4783,4730,6177750,22875,2021-11-21,1,1.990000,0
4784,4070,6177750,22875,2021-11-21,1,1.990000,0
4785,2420,6177750,22875,2021-11-22,2,3.980000,0
4786,3630,6177750,22875,2021-11-22,1,1.990000,0
4787,2530,6177750,22875,2021-11-22,1,1.990000,0
4788,2200,6177750,22875,2021-11-22,3,5.970000,0
4789,2310,6177750,22875,2021-11-22,1,1.990000,0
4790,2750,6177750,22875,2021-11-22,1,1.990000,0
4791,2970,6177750,22875,2021-11-22,1,1.990000,0
4792,990,6177750,22875,2021-11-22,2,3.980000,0
4793,3740,6177750,22875,2021-11-22,1,1.990000,0
4794,1650,6177750,22875,2021-11-22,2,3.980000,0
4795,330,6177750,22875,2021-11-22,5,9.950000,0
4796,1760,6177750,22875,2021-11-22,1,1.990000,0
4797,3740,6177750,22875,2021-11-23,2,3.980000,0
4798,2200,6177750,22875,2021-11-23,1,1.990000,0
4799,1100,6177750,22875,2021-11-23,2,3.980000,0
4800,1650,6177750,22875,2021-11-23,3,5.970000,0
4801,3080,6177750,22875,2021-11-23,1,1.990000,0
4802,2090,6177750,22875,2021-11-23,1,1.990000,0
4803,3410,6177750,22875,2021-11-23,2,3.980000,0
4804,330,6177750,22875,2021-11-23,7,13.930000,0
4805,2750,6177750,22875,2021-11-23,2,3.980000,0
4806,2310,6177750,22875,2021-11-23,1,1.990000,0
4807,2090,6177750,22875,2021-11-25,1,1.990000,0
4808,660,6177750,22875,2021-11-25,3,5.970000,0
4809,1760,6177750,22875,2021-11-25,2,3.980000,0
4810,1210,6177750,22875,2021-11-25,8,15.920000,0
4811,2750,6177750,22875,2021-11-25,1,1.990000,0
4812,3740,6177750,22875,2021-11-25,5,9.950000,0
4813,4730,6177750,22875,2021-11-25,2,3.980000,0
4814,330,6177750,22875,2021-11-25,3,5.970000,0
4815,2640,6177750,22875,2021-11-25,1,1.990000,0
4816,4840,6177750,22875,2021-11-25,6,11.940000,0
4817,3630,6177750,22875,2021-11-25,1,1.990000,0
4818,3410,6177750,22875,2021-11-25,1,1.990000,0
4819,1870,6177750,22875,2021-11-25,4,7.960000,0
4820,2530,6177750,22875,2021-11-25,1,1.990000,0
4821,4180,6177750,22875,2021-11-25,4,7.960000,0
4822,4070,6177750,22875,2021-11-25,1,1.990000,0
4823,2310,6177750,22875,2021-11-25,3,5.970000,0
4824,1100,6177750,22875,2021-11-25,1,1.990000,0
4825,2200,6177750,22875,2021-11-25,1,1.990000,0
4826,2420,6177750,22875,2021-11-25,1,1.990000,0
4827,1870,6177750,22875,2021-11-26,1,1.990000,0
4828,2640,6177750,22875,2021-11-26,1,1.990000,0
4829,1210,6177750,22875,2021-11-26,3,5.970000,0
4830,2310,6177750,22875,2021-11-26,1,1.990000,0
4831,3740,6177750,22875,2021-11-26,1,1.990000,0
4832,1650,6177750,22875,2021-11-26,3,5.970000,0
4833,990,6177750,22875,2021-11-26,1,1.990000,0
4834,880,6177750,22875,2021-11-26,6,11.940000,0
4835,330,6177750,22875,2021-11-26,1,1.990000,0
4836,1100,6177750,22875,2021-11-26,1,1.990000,0
4837,2090,6177750,22875,2021-11-26,3,5.970000,0
4838,4840,6177750,22875,2021-11-26,2,3.980000,0
4839,3190,6177750,22875,2021-11-26,1,1.990000,0
4840,4070,6177750,22875,2021-11-26,1,1.990000,0
4841,4070,6177750,22875,2021-11-27,1,1.990000,0
4842,2750,6177750,22875,2021-11-27,1,1.990000,0
4843,2640,6177750,22875,2021-11-27,2,3.980000,0
4844,2200,6177750,22875,2021-11-27,2,3.980000,0
4845,2090,6177750,22875,2021-11-27,1,1.990000,0
4846,1870,6177750,22875,2021-11-27,1,1.990000,0
4847,1760,6177750,22875,2021-11-27,2,3.980000,0
4848,1210,6177750,22875,2021-11-27,2,3.980000,0
4849,660,6177750,22875,2021-11-27,5,9.950000,0
4850,3410,6177750,22875,2021-11-27,1,1.990000,0
4851,4730,6177750,22875,2021-11-27,2,3.980000,0
4852,1210,6177750,22875,2021-11-28,6,11.940000,0
4853,2750,6177750,22875,2021-11-28,2,3.980000,0
4854,2970,6177750,22875,2021-11-28,1,1.990000,0
4855,1760,6177750,22875,2021-11-28,2,3.980000,0
4856,880,6177750,22875,2021-11-28,4,7.960000,0
4857,660,6177750,22875,2021-11-28,1,1.990000,0
4858,990,6177750,22875,2021-11-28,1,1.990000,0
4859,3410,6177750,22875,2021-11-28,1,1.990000,0
4860,3740,6177750,22875,2021-11-28,1,1.990000,0
4861,1760,6177750,22875,2021-11-29,2,3.980000,0
4862,660,6177750,22875,2021-11-29,4,7.960000,0
4863,2310,6177750,22875,2021-11-29,1,1.990000,0
4864,4840,6177750,22875,2021-11-29,2,3.980000,0
4865,880,6177750,22875,2021-11-29,4,7.960000,0
4866,1540,6177750,22875,2021-11-29,4,7.960000,0
4867,1650,6177750,22875,2021-11-29,1,1.990000,0
4868,1100,6177750,22875,2021-11-29,2,3.980000,0
4869,2090,6177750,22875,2021-11-29,2,3.980000,0
4870,2200,6177750,22875,2021-11-29,2,3.980000,0
4871,3740,6177750,22875,2021-11-30,1,1.990000,0
4872,1210,6177750,22875,2021-11-30,2,3.980000,0
4873,1540,6177750,22875,2021-11-30,2,3.980000,0
4874,4840,6177750,22875,2021-11-30,2,3.980000,0
4875,2090,6177750,22875,2021-11-30,1,1.990000,0
4876,880,6177750,22875,2021-11-30,1,1.990000,0
4877,2530,6177850,22875,2021-11-01,3,5.970000,0
4878,1540,6177850,22875,2021-11-01,1,1.990000,0
4879,880,6177850,22875,2021-11-01,1,1.990000,0
4880,4840,6177850,22875,2021-11-01,1,1.990000,0
4881,330,6177850,22875,2021-11-02,1,1.990000,0
4882,4840,6177850,22875,2021-11-03,2,3.980000,0
4883,3630,6177850,22875,2021-11-03,1,1.990000,0
4884,770,6177850,22875,2021-11-03,1,1.990000,0
4885,1320,6177850,22875,2021-11-03,1,1.990000,0
4886,1540,6177850,22875,2021-11-03,2,3.980000,0
4887,2640,6177850,22875,2021-11-03,3,5.970000,0
4888,2420,6177850,22875,2021-11-04,1,1.990000,0
4889,1210,6177850,22875,2021-11-04,1,1.990000,0
4890,4840,6177850,22875,2021-11-05,1,1.990000,0
4891,1980,6177850,22875,2021-11-05,1,1.990000,0
4892,3190,6177850,22875,2021-11-05,1,1.990000,0
4893,4180,6177850,22875,2021-11-05,1,1.990000,0
4894,2420,6177850,22875,2021-11-05,1,1.990000,0
4895,330,6177850,22875,2021-11-05,1,1.990000,0
4896,770,6177850,22875,2021-11-05,1,1.990000,0
4897,2310,6177850,22875,2021-11-05,1,1.210000,0
4898,2640,6177850,22875,2021-11-05,1,1.990000,0
4899,1320,6177850,22875,2021-11-06,1,1.990000,0
4900,2200,6177850,22875,2021-11-06,2,3.980000,0
4901,2750,6177850,22875,2021-11-06,1,1.990000,0
4902,2090,6177850,22875,2021-11-06,1,1.990000,0
4903,2640,6177850,22875,2021-11-06,2,3.980000,0
4904,880,6177850,22875,2021-11-06,3,5.970000,0
4905,550,6177850,22875,2021-11-06,1,1.990000,0
4906,3630,6177850,22875,2021-11-06,1,1.990000,0
4907,770,6177850,22875,2021-11-06,1,1.990000,0
4908,4840,6177850,22875,2021-11-07,1,1.990000,0
4909,1870,6177850,22875,2021-11-07,1,1.990000,0
4910,1540,6177850,22875,2021-11-07,1,1.990000,0
4911,3190,6177850,22875,2021-11-07,1,1.990000,0
4912,4840,6177850,22875,2021-11-08,1,1.990000,0
4913,770,6177850,22875,2021-11-08,1,1.990000,0
4914,3080,6177850,22875,2021-11-08,3,5.970000,0
4915,880,6177850,22875,2021-11-09,1,1.990000,0
4916,1980,6177850,22875,2021-11-09,1,1.990000,0
4917,660,6177850,22875,2021-11-09,1,1.990000,0
4918,2640,6177850,22875,2021-11-09,1,1.990000,0
4919,2420,6177850,22875,2021-11-10,1,1.990000,0
4920,1540,6177850,22875,2021-11-10,1,1.990000,0
4921,880,6177850,22875,2021-11-10,1,1.990000,0
4922,3080,6177850,22875,2021-11-11,2,3.980000,0
4923,1540,6177850,22875,2021-11-11,3,5.970000,0
4924,2640,6177850,22875,2021-11-11,1,1.990000,0
4925,880,6177850,22875,2021-11-11,2,3.980000,0
4926,2200,6177850,22875,2021-11-11,2,3.980000,0
4927,1540,6177850,22875,2021-11-12,1,1.990000,0
4928,770,6177850,22875,2021-11-12,1,1.990000,0
4929,3630,6177850,22875,2021-11-12,1,1.990000,0
4930,1210,6177850,22875,2021-11-12,1,1.990000,0
4931,1540,6177850,22875,2021-11-13,3,5.970000,0
4932,1320,6177850,22875,2021-11-13,1,1.990000,0
4933,2970,6177850,22875,2021-11-13,1,1.990000,0
4934,4070,6177850,22875,2021-11-13,2,3.980000,0
4935,2200,6177850,22875,2021-11-14,1,1.990000,0
4936,3410,6177850,22875,2021-11-14,3,5.970000,0
4937,1870,6177850,22875,2021-11-14,2,3.980000,0
4938,2200,6177850,22875,2021-11-15,2,3.980000,0
4939,1870,6177850,22875,2021-11-15,1,1.990000,0
4940,4070,6177850,22875,2021-11-16,1,1.990000,0
4941,1540,6177850,22875,2021-11-16,3,5.970000,0
4942,1210,6177850,22875,2021-11-16,1,1.990000,0
4943,2200,6177850,22875,2021-11-16,1,1.990000,0
4944,330,6177850,22875,2021-11-16,1,1.990000,0
4945,3080,6177850,22875,2021-11-17,2,3.980000,0
4946,1320,6177850,22875,2021-11-17,1,1.990000,0
4947,2970,6177850,22875,2021-11-17,1,1.990000,0
4948,2970,6177850,22875,2021-11-18,1,1.990000,0
4949,330,6177850,22875,2021-11-18,2,3.980000,0
4950,2420,6177850,22875,2021-11-18,1,1.990000,0
4951,4840,6177850,22875,2021-11-18,1,1.990000,0
4952,1540,6177850,22875,2021-11-19,4,7.960000,0
4953,330,6177850,22875,2021-11-19,3,5.970000,0
4954,2200,6177850,22875,2021-11-19,1,1.990000,0
4955,2310,6177850,22875,2021-11-19,3,5.970000,0
4956,550,6177850,22875,2021-11-19,1,1.990000,0
4957,1650,6177850,22875,2021-11-19,1,1.990000,0
4958,2200,6177850,22875,2021-11-20,2,3.980000,0
4959,1320,6177850,22875,2021-11-20,1,1.990000,0
4960,2090,6177850,22875,2021-11-20,1,1.990000,0
4961,1540,6177850,22875,2021-11-20,1,1.990000,0
4962,3630,6177850,22875,2021-11-20,1,1.990000,0
4963,2970,6177850,22875,2021-11-22,1,1.990000,0
4964,2530,6177850,22875,2021-11-22,1,1.990000,0
4965,4070,6177850,22875,2021-11-22,1,1.990000,0
4966,1320,6177850,22875,2021-11-22,1,1.990000,0
4967,330,6177850,22875,2021-11-23,3,5.970000,0
4968,2970,6177850,22875,2021-11-25,5,9.950000,0
4969,880,6177850,22875,2021-11-25,1,1.990000,0
4970,1320,6177850,22875,2021-11-25,1,1.990000,0
4971,3630,6177850,22875,2021-11-25,1,1.990000,0
4972,2640,6177850,22875,2021-11-25,1,1.990000,0
4973,2200,6177850,22875,2021-11-25,2,3.980000,0
4974,2090,6177850,22875,2021-11-25,1,1.990000,0
4975,2750,6177850,22875,2021-11-25,1,1.990000,0
4976,550,6177850,22875,2021-11-25,1,1.990000,0
4977,3740,6177850,22875,2021-11-26,1,1.990000,0
4978,3410,6177850,22875,2021-11-26,2,3.980000,0
4979,330,6177850,22875,2021-11-26,1,1.990000,0
4980,3080,6177850,22875,2021-11-26,1,1.990000,0
4981,1540,6177850,22875,2021-11-26,2,3.980000,0
4982,1870,6177850,22875,2021-11-26,2,3.980000,0
4983,1650,6177850,22875,2021-11-26,2,3.980000,0
4984,1650,6177850,22875,2021-11-27,1,1.990000,0
4985,880,6177850,22875,2021-11-27,2,3.980000,0
4986,1540,6177850,22875,2021-11-27,1,1.990000,0
4987,2200,6177850,22875,2021-11-27,1,1.990000,0
4988,660,6177850,22875,2021-11-27,1,1.990000,0
4989,770,6177850,22875,2021-11-27,1,1.990000,0
4990,1100,6177850,22875,2021-11-27,1,1.990000,0
4991,550,6177850,22875,2021-11-27,1,1.990000,0
4992,2640,6177850,22875,2021-11-27,3,5.970000,0
4993,1760,6177850,22875,2021-11-27,1,1.990000,0
4994,2750,6177850,22875,2021-11-27,2,3.980000,0
4995,2420,6177850,22875,2021-11-28,1,1.990000,0
4996,4070,6177850,22875,2021-11-28,1,1.990000,0
4997,2310,6177850,22875,2021-11-28,1,1.990000,0
4998,1540,6177850,22875,2021-11-28,1,1.990000,0
4999,550,6177850,22875,2021-11-29,1,1.990000,0
5000,4730,6177850,22875,2021-11-29,3,5.970000,0
5001,1540,6177850,22875,2021-11-29,1,1.990000,0
5002,2970,6177850,22875,2021-11-29,1,1.990000,0
5003,770,6177850,22875,2021-11-29,1,1.990000,0
5004,880,6177850,22875,2021-11-29,1,1.990000,0
5005,2640,6177850,22875,2021-11-30,1,1.990000,0
5006,3080,6177900,22875,2021-11-01,2,6.380000,0
5007,990,6177900,22875,2021-11-02,1,3.190000,0
5008,1650,6177900,22875,2021-11-02,1,3.190000,0
5009,2750,6177900,22875,2021-11-03,1,3.190000,0
5010,330,6177900,22875,2021-11-03,1,3.190000,0
5011,1650,6177900,22875,2021-11-03,1,3.190000,0
5012,1540,6177900,22875,2021-11-04,2,6.380000,0
5013,1320,6177900,22875,2021-11-04,1,3.190000,0
5014,990,6177900,22875,2021-11-04,1,3.190000,0
5015,1210,6177900,22875,2021-11-04,2,6.380000,0
5016,3410,6177900,22875,2021-11-05,1,3.190000,0
5017,2970,6177900,22875,2021-11-05,2,6.380000,0
5018,1650,6177900,22875,2021-11-05,2,6.380000,0
5019,1320,6177900,22875,2021-11-05,1,3.190000,0
5020,1980,6177900,22875,2021-11-06,1,3.190000,0
5021,4730,6177900,22875,2021-11-06,1,3.190000,0
5022,880,6177900,22875,2021-11-06,2,6.380000,0
5023,2090,6177900,22875,2021-11-06,1,3.190000,0
5024,1870,6177900,22875,2021-11-06,1,3.190000,0
5025,4730,6177900,22875,2021-11-07,1,3.190000,0
5026,330,6177900,22875,2021-11-07,1,3.190000,0
5027,2200,6177900,22875,2021-11-07,1,3.190000,0
5028,660,6177900,22875,2021-11-07,1,3.190000,0
5029,1540,6177900,22875,2021-11-08,3,9.570000,0
5030,2200,6177900,22875,2021-11-08,2,6.380000,0
5031,1100,6177900,22875,2021-11-08,2,6.380000,0
5032,1100,6177900,22875,2021-11-09,1,3.190000,0
5033,2200,6177900,22875,2021-11-09,1,3.190000,0
5034,2970,6177900,22875,2021-11-09,1,3.190000,0
5035,1540,6177900,22875,2021-11-09,1,3.190000,0
5036,330,6177900,22875,2021-11-10,3,9.570000,0
5037,550,6177900,22875,2021-11-10,1,3.190000,0
5038,1320,6177900,22875,2021-11-11,1,3.190000,0
5039,770,6177900,22875,2021-11-11,1,3.190000,0
5040,880,6177900,22875,2021-11-12,1,3.190000,0
5041,2530,6177900,22875,2021-11-12,3,9.570000,0
5042,1100,6177900,22875,2021-11-12,2,6.380000,0
5043,1210,6177900,22875,2021-11-12,1,3.190000,0
5044,3630,6177900,22875,2021-11-13,1,3.190000,0
5045,1100,6177900,22875,2021-11-13,1,3.190000,0
5046,3080,6177900,22875,2021-11-13,2,6.380000,0
5047,1760,6177900,22875,2021-11-13,1,3.190000,0
5048,1760,6177900,22875,2021-11-14,1,3.190000,0
5049,2200,6177900,22875,2021-11-14,1,3.190000,0
5050,3080,6177900,22875,2021-11-14,2,6.380000,0
5051,2750,6177900,22875,2021-11-14,1,3.190000,0
5052,2530,6177900,22875,2021-11-15,1,3.190000,0
5053,1210,6177900,22875,2021-11-15,1,3.190000,0
5054,1540,6177900,22875,2021-11-16,2,6.380000,0
5055,2200,6177900,22875,2021-11-16,1,3.190000,0
5056,990,6177900,22875,2021-11-16,1,3.190000,0
5057,550,6177900,22875,2021-11-17,1,3.190000,0
5058,770,6177900,22875,2021-11-18,2,6.380000,0
5059,3080,6177900,22875,2021-11-20,1,3.190000,0
5060,3740,6177900,22875,2021-11-20,1,3.190000,0
5061,3630,6177900,22875,2021-11-20,2,6.380000,0
5062,3080,6177900,22875,2021-11-21,2,6.380000,0
5063,880,6177900,22875,2021-11-21,1,3.190000,0
5064,3630,6177900,22875,2021-11-22,3,9.570000,0
5065,1100,6177900,22875,2021-11-22,1,3.190000,0
5066,1870,6177900,22875,2021-11-22,1,3.190000,0
5067,2530,6177900,22875,2021-11-23,2,6.380000,0
5068,1210,6177900,22875,2021-11-23,1,3.190000,0
5069,2530,6177900,22875,2021-11-25,1,3.190000,0
5070,550,6177900,22875,2021-11-25,1,3.190000,0
5071,770,6177900,22875,2021-11-25,1,3.190000,0
5072,3740,6177900,22875,2021-11-25,1,3.190000,0
5073,2640,6177900,22875,2021-11-25,1,3.190000,0
5074,1870,6177900,22875,2021-11-25,1,3.190000,0
5075,770,6177900,22875,2021-11-26,3,9.570000,0
5076,2750,6177900,22875,2021-11-26,2,6.380000,0
5077,550,6177900,22875,2021-11-27,2,6.380000,0
5078,1540,6177900,22875,2021-11-27,1,3.190000,0
5079,3080,6177900,22875,2021-11-27,3,9.570000,0
5080,1210,6177900,22875,2021-11-27,1,3.190000,0
5081,1870,6177900,22875,2021-11-27,1,3.190000,0
5082,2970,6177900,22875,2021-11-28,1,3.190000,0
5083,880,6177900,22875,2021-11-28,2,6.380000,0
5084,3080,6177900,22875,2021-11-28,2,6.380000,0
5085,2200,6177900,22875,2021-11-29,1,3.190000,0
5086,1760,6177900,22875,2021-11-30,1,3.190000,0
5087,990,6177900,22875,2021-11-30,1,3.190000,0
5088,550,6177900,22875,2021-11-30,1,3.190000,0
5089,1320,6177900,22875,2021-11-30,1,3.190000,0
5090,1760,6177950,22875,2021-11-02,2,6.380000,0
5091,1650,6177950,22875,2021-11-02,2,6.380000,0
5092,2750,6177950,22875,2021-11-03,2,6.380000,0
5093,3410,6177950,22875,2021-11-04,1,3.190000,0
5094,1870,6177950,22875,2021-11-04,1,3.190000,0
5095,660,6177950,22875,2021-11-04,1,3.190000,0
5096,990,6177950,22875,2021-11-04,1,3.190000,0
5097,330,6177950,22875,2021-11-04,1,3.190000,0
5098,1540,6177950,22875,2021-11-05,2,6.380000,0
5099,1210,6177950,22875,2021-11-05,2,6.380000,0
5100,3080,6177950,22875,2021-11-06,2,6.380000,0
5101,2090,6177950,22875,2021-11-06,1,3.190000,0
5102,660,6177950,22875,2021-11-07,1,3.190000,0
5103,3080,6177950,22875,2021-11-07,1,3.190000,0
5104,1100,6177950,22875,2021-11-08,2,6.380000,0
5105,4730,6177950,22875,2021-11-08,1,3.190000,0
5106,990,6177950,22875,2021-11-08,3,9.570000,0
5107,1210,6177950,22875,2021-11-09,2,6.380000,0
5108,3080,6177950,22875,2021-11-10,2,6.380000,0
5109,3410,6177950,22875,2021-11-10,1,3.190000,0
5110,3300,6177950,22875,2021-11-10,1,3.190000,0
5111,4840,6177950,22875,2021-11-10,1,3.190000,0
5112,2090,6177950,22875,2021-11-11,1,3.190000,0
5113,990,6177950,22875,2021-11-11,1,3.190000,0
5114,2310,6177950,22875,2021-11-11,1,3.190000,0
5115,3300,6177950,22875,2021-11-13,3,9.570000,0
5116,1320,6177950,22875,2021-11-13,1,3.190000,0
5117,1100,6177950,22875,2021-11-14,1,3.190000,0
5118,3080,6177950,22875,2021-11-14,2,6.380000,0
5119,990,6177950,22875,2021-11-14,1,3.190000,0
5120,2420,6177950,22875,2021-11-14,1,3.190000,0
5121,3080,6177950,22875,2021-11-15,1,3.190000,0
5122,2200,6177950,22875,2021-11-15,1,3.190000,0
5123,1100,6177950,22875,2021-11-15,1,3.190000,0
5124,990,6177950,22875,2021-11-16,1,3.190000,0
5125,4180,6177950,22875,2021-11-19,1,3.190000,0
5126,1870,6177950,22875,2021-11-19,2,6.380000,0
5127,3080,6177950,22875,2021-11-19,1,3.190000,0
5128,1650,6177950,22875,2021-11-20,1,3.190000,0
5129,2640,6177950,22875,2021-11-20,1,3.190000,0
5130,770,6177950,22875,2021-11-20,1,3.190000,0
5131,1100,6177950,22875,2021-11-21,5,15.950000,0
5132,3080,6177950,22875,2021-11-21,1,3.190000,0
5133,880,6177950,22875,2021-11-21,1,3.190000,0
5134,1870,6177950,22875,2021-11-22,2,6.380000,0
5135,2200,6177950,22875,2021-11-22,1,3.190000,0
5136,1100,6177950,22875,2021-11-22,1,3.190000,0
5137,1870,6177950,22875,2021-11-23,2,6.380000,0
5138,3080,6177950,22875,2021-11-23,1,3.190000,0
5139,4730,6177950,22875,2021-11-25,1,3.190000,0
5140,2090,6177950,22875,2021-11-25,1,3.190000,0
5141,3410,6177950,22875,2021-11-25,1,3.190000,0
5142,2200,6177950,22875,2021-11-26,1,3.190000,0
5143,2750,6177950,22875,2021-11-26,2,6.380000,0
5144,1210,6177950,22875,2021-11-26,1,3.190000,0
5145,3080,6177950,22875,2021-11-27,3,9.570000,0
5146,2090,6177950,22875,2021-11-27,1,3.190000,0
5147,3300,6177950,22875,2021-11-28,1,3.190000,0
5148,2420,6177950,22875,2021-11-28,1,3.190000,0
5149,3080,6177950,22875,2021-11-29,1,3.190000,0
5150,880,6177950,22875,2021-11-29,2,6.380000,0
5151,1320,6178000,22875,2021-11-01,2,6.380000,0
5152,1760,6178000,22875,2021-11-01,1,3.190000,0
5153,1210,6178000,22875,2021-11-03,1,3.190000,0
5154,3630,6178000,22875,2021-11-03,1,3.190000,0
5155,770,6178000,22875,2021-11-04,2,6.380000,0
5156,1320,6178000,22875,2021-11-04,2,6.380000,0
5157,4730,6178000,22875,2021-11-04,1,3.190000,0
5158,3080,6178000,22875,2021-11-04,1,3.190000,0
5159,550,6178000,22875,2021-11-05,1,3.190000,0
5160,2970,6178000,22875,2021-11-05,1,3.190000,0
5161,660,6178000,22875,2021-11-07,1,3.190000,0
5162,660,6178000,22875,2021-11-08,1,3.190000,0
5163,880,6178000,22875,2021-11-08,3,9.570000,0
5164,1650,6178000,22875,2021-11-09,1,3.190000,0
5165,4840,6178000,22875,2021-11-09,1,3.190000,0
5166,880,6178000,22875,2021-11-10,2,6.380000,0
5167,3740,6178000,22875,2021-11-10,2,6.380000,0
5168,4840,6178000,22875,2021-11-12,3,9.570000,0
5169,2530,6178000,22875,2021-11-12,1,3.190000,0
5170,3630,6178000,22875,2021-11-12,2,6.380000,0
5171,3410,6178000,22875,2021-11-12,1,3.190000,0
5172,1870,6178000,22875,2021-11-13,1,3.190000,0
5173,2750,6178000,22875,2021-11-14,1,3.190000,0
5174,2420,6178000,22875,2021-11-15,1,3.190000,0
5175,1760,6178000,22875,2021-11-15,1,3.190000,0
5176,2310,6178000,22875,2021-11-15,1,3.190000,0
5177,1320,6178000,22875,2021-11-16,1,3.190000,0
5178,1540,6178000,22875,2021-11-18,1,3.190000,0
5179,1210,6178000,22875,2021-11-18,1,3.190000,0
5180,770,6178000,22875,2021-11-19,2,6.380000,0
5181,1760,6178000,22875,2021-11-19,1,3.190000,0
5182,1870,6178000,22875,2021-11-21,1,3.190000,0
5183,1540,6178000,22875,2021-11-21,2,6.380000,0
5184,2970,6178000,22875,2021-11-22,2,6.380000,0
5185,330,6178000,22875,2021-11-22,1,3.190000,0
5186,1100,6178000,22875,2021-11-23,2,6.380000,0
5187,2310,6178000,22875,2021-11-23,1,3.190000,0
5188,2530,6178000,22875,2021-11-23,1,3.190000,0
5189,1540,6178000,22875,2021-11-23,2,6.380000,0
5190,1760,6178000,22875,2021-11-23,1,3.190000,0
5191,3630,6178000,22875,2021-11-25,2,6.380000,0
5192,4730,6178000,22875,2021-11-25,1,3.190000,0
5193,1540,6178000,22875,2021-11-26,1,3.190000,0
5194,330,6178000,22875,2021-11-26,2,6.380000,0
5195,1650,6178000,22875,2021-11-26,1,3.190000,0
5196,1760,6178000,22875,2021-11-27,1,3.190000,0
5197,1210,6178000,22875,2021-11-27,2,6.380000,0
5198,1100,6178000,22875,2021-11-27,1,3.190000,0
5199,1980,6178000,22875,2021-11-27,3,9.570000,0
5200,880,6178000,22875,2021-11-28,4,12.760000,0
5201,1760,6178000,22875,2021-11-29,2,6.380000,0
5202,2750,6178000,22875,2021-11-29,1,3.190000,0
5203,770,6178000,22875,2021-11-30,1,3.190000,0
5204,2200,6178000,22875,2021-11-30,2,6.380000,0
5205,2090,6178050,22825,2021-11-01,1,8.490000,0
5206,2310,6178050,22825,2021-11-02,1,8.490000,0
5207,3410,6178050,22825,2021-11-03,1,8.490000,0
5208,1320,6178050,22825,2021-11-03,1,8.490000,0
5209,660,6178050,22825,2021-11-03,1,8.490000,0
5210,4070,6178050,22825,2021-11-04,1,8.490000,0
