Store_Number,SKU_Coded,Product_Class_Code,min(Sold_Date),max(Sold_Date)
3099,990,6175600,22875,2021-11-01,2024-03-24
3100,4840,6175600,22875,2021-11-04,2024-02-16
3101,4070,6175600,22875,2021-11-05,2024-03-08
3102,2200,6175600,22875,2021-11-21,2024-03-20
3103,4840,6175650,22875,2021-11-11,2024-03-24
3104,3300,6175650,22875,2021-11-16,2024-03-17
3105,3410,6175650,22875,2021-12-05,2024-02-21
3106,2970,6175650,22875,2022-02-14,2024-03-09
3107,550,6175700,22875,2021-11-03,2023-10-27
3108,4730,6175700,22875,2021-12-09,2024-03-19
3109,2420,6175700,22875,2021-12-18,2023-12-21
3110,3410,6175700,22875,2021-12-31,2023-08-25
3111,2090,6175750,22875,2021-11-08,2023-12-29
3112,3630,6175750,22875,2021-11-13,2024-01-21
3113,3740,6175750,22875,2021-12-02,2023-11-18
3114,3520,6175750,22875,2022-11-05,2024-01-13
3115,2310,6175800,22875,2021-11-08,2023-05-17
3116,3300,6175800,22875,2021-11-25,2024-03-09
3117,2420,6175800,22875,2021-11-25,2024-02-09
3118,990,6175800,22875,2021-12-09,2024-03-14
3119,3410,6175800,22875,2021-12-30,2024-03-27
3120,1760,6175800,22875,2022-01-26,2024-02-08
3121,2860,6175800,22875,2023-10-05,2024-03-16
3122,3080,6175850,22875,2021-11-06,2024-02-07
3123,2420,6175850,22875,2021-11-20,2023-12-08
3124,1760,6175850,22875,2021-12-02,2023-12-15
3125,2090,6175850,22875,2021-12-02,2023-10-16
3126,660,6175850,22875,2021-12-05,2024-03-03
3127,3300,6175850,22875,2021-12-05,2024-02-26
3128,2640,6175850,22875,2021-12-17,2024-01-24
3129,4730,6175850,22875,2022-02-20,2022-10-22
3130,3520,6175850,22875,2023-02-07,2024-01-13
3131,2420,6175900,22875,2021-11-01,2024-01-31
3132,1980,6175900,22875,2021-11-12,2024-01-02
3133,330,6175900,22875,2021-12-31,2024-02-18
3134,2530,6175900,22875,2022-01-03,2023-12-21
3135,990,6175950,22875,2021-11-11,2024-02-17
3136,3630,6175950,22875,2022-01-24,2023-12-13
3137,880,6175950,22875,2022-01-27,2024-03-14
3138,3520,6175950,22875,2022-11-28,2023-12-12
3139,660,6176000,22875,2021-11-06,2023-11-01
3140,1320,6176000,22875,2021-11-16,2024-01-18
3141,2970,6176000,22875,2022-03-15,2023-12-19
3142,3630,6176050,22875,2021-11-01,2024-01-21
3143,1210,6176050,22875,2021-11-04,2024-03-22
3144,880,6176050,22875,2021-11-13,2024-03-19
3145,3740,6176050,22875,2021-12-04,2023-10-20
3146,1210,6176100,22875,2021-11-21,2023-11-24
3147,2310,6176100,22875,2021-11-27,2023-11-18
3148,2420,6176100,22875,2021-12-08,2024-03-08
3149,4730,6176100,22875,2021-12-29,2024-03-01
3150,330,6176100,22875,2022-02-04,2023-11-20
3151,3080,6176200,22975,2021-11-02,2024-02-05
3152,330,6176300,22875,2021-11-23,2024-01-12
3153,2310,6176300,22875,2022-01-09,2024-01-09
3154,4180,6176300,22875,2022-01-24,2024-03-02
3155,660,6176300,22875,2022-02-23,2024-01-20
3156,2750,6176300,22875,2022-03-13,2023-12-13
3157,1320,6176350,22875,2021-11-03,2023-11-13
3158,1540,6176350,22875,2021-11-06,2024-03-01
3159,3080,6176350,22875,2021-11-11,2024-02-27
3160,4840,6176350,22875,2021-11-23,2024-01-29
3161,1100,6176350,22875,2021-12-19,2024-02-05
3162,3190,6176350,22875,2021-12-29,2024-01-12
3163,1870,6176350,22875,2022-01-06,2024-03-11
3164,4180,6176350,22875,2022-01-13,2024-02-18
3165,1760,6176350,22875,2022-01-14,2024-03-16
3166,3520,6176350,22875,2023-07-14,2023-12-28
3167,550,6176400,22875,2022-03-17,2023-11-29
3168,330,6176400,22875,2022-04-06,2024-03-17
3169,4070,6176400,22875,2022-05-18,2023-10-18
3170,3300,6176450,22800,2021-11-01,2024-03-29
3171,1650,6176450,22800,2021-11-02,2024-03-26
3172,330,6176450,22800,2021-11-05,2024-02-29
3173,1760,6176450,22800,2021-11-06,2024-03-25
3174,4730,6176450,22800,2021-11-07,2024-03-26
3175,3630,6176600,22800,2021-11-06,2022-08-06
3176,2750,6176600,22800,2021-11-25,2022-06-16
3177,990,6176600,22800,2021-12-22,2022-05-03
3178,1210,6176600,22800,2022-03-12,2022-06-09
3179,660,6176650,22800,2021-11-02,2022-05-25
3180,2970,6176650,22800,2021-11-03,2022-04-27
3181,3300,6176650,22800,2021-11-05,2022-05-27
3182,2640,6176650,22800,2021-11-06,2022-05-14
3183,1320,6176650,22800,2021-11-08,2022-05-18
3184,2200,6176700,22800,2021-11-16,2024-02-16
3185,4180,6176700,22800,2021-11-26,2024-01-21
3186,550,6176700,22800,2021-12-07,2024-02-06
3187,2420,6176700,22800,2022-01-27,2024-01-11
3188,4730,6176850,22800,2021-12-13,2024-02-27
3189,3740,6176850,22800,2022-04-14,2023-12-08
3190,3520,6176850,22800,2022-12-26,2024-02-17
3191,4400,6176900,22800,2021-11-07,2022-01-04
3192,880,6176950,22825,2021-11-02,2024-02-25
3193,3630,6176950,22825,2021-11-04,2024-02-14
3194,1540,6176950,22825,2021-11-13,2024-03-20
3195,1980,6176950,22825,2022-01-02,2024-03-30
3196,550,6176950,22825,2022-01-20,2024-03-16
3197,1100,6177000,22825,2021-11-10,2024-03-24
3198,330,6177000,22825,2021-11-25,2024-03-29
3199,3080,6177000,22825,2021-11-28,2024-03-19
3200,3410,6177000,22825,2021-12-10,2024-03-12
3201,3740,6177000,22825,2022-01-08,2024-02-29
3202,1320,6177000,22825,2022-02-26,2024-01-26
3203,3520,6177000,22825,2022-11-05,2023-11-23
3204,1540,6177050,22825,2021-11-02,2024-03-26
3205,2420,6177050,22825,2021-11-17,2024-03-30
3206,4400,6177050,22825,2023-03-06,2023-03-06
3207,880,6177100,22825,2021-11-10,2024-03-30
3208,3300,6177100,22825,2021-11-14,2024-03-27
3209,4180,6177100,22825,2021-11-27,2023-11-28
3210,1210,6177100,22825,2021-12-05,2024-03-28
3211,1320,6177100,22825,2021-12-12,2024-03-28
3212,550,6177100,22825,2022-07-29,2024-03-16
3213,4730,6177150,22825,2021-12-10,2024-02-22
3214,990,6177150,22825,2022-04-09,2024-01-22
3215,3080,6177200,22975,2021-11-01,2022-08-14
3216,2750,6177200,22975,2021-11-03,2022-09-04
3217,660,6177200,22975,2021-11-04,2022-10-16
3218,880,6177200,22975,2021-11-06,2022-08-12
3219,2200,6177250,22975,2021-11-01,2022-08-25
3220,3740,6177250,22975,2021-11-01,2022-10-21
3221,1210,6177250,22975,2021-11-05,2022-08-15
3222,1980,6177250,22975,2021-11-11,2022-09-18
3223,1650,6177300,22800,2021-11-01,2024-03-26
3224,4180,6177300,22800,2021-11-02,2024-03-31
3225,3190,6177300,22800,2021-11-03,2024-03-28
3226,2750,6177300,22800,2021-11-04,2024-03-20
3227,1540,6177300,22800,2021-11-04,2024-03-05
3228,770,6177300,22800,2021-11-04,2024-03-24
3229,2970,6177600,22800,2021-11-09,2024-03-26
3230,550,6177600,22800,2021-11-22,2023-12-28
3231,4400,6177600,22800,2022-05-15,2022-12-28
3232,2860,6177600,22800,2023-09-09,2024-01-07
3233,3300,6177650,22875,2021-11-04,2024-03-06
3234,3190,6177650,22875,2021-11-11,2024-01-27
3235,990,6177650,22875,2021-11-11,2023-12-03
3236,1540,6177800,22875,2022-11-10,2024-03-20
3237,660,6177800,22875,2022-11-11,2024-03-27
3238,1760,6177800,22875,2022-11-11,2024-02-29
3239,2640,6177800,22875,2022-11-16,2024-03-29
3240,2310,6177800,22875,2022-11-18,2024-03-26
3241,4730,6177800,22875,2022-12-17,2024-03-24
3242,2530,6177850,22875,2021-11-01,2024-03-17
3243,1540,6177850,22875,2021-11-01,2024-03-10
3244,2750,6177850,22875,2021-11-06,2024-03-10
3245,2090,6177850,22875,2021-11-06,2024-03-30
3246,4840,6177900,22875,2021-12-03,2024-02-18
3247,3520,6177900,22875,2022-10-30,2024-02-15
3248,1540,6177950,22875,2021-11-05,2024-03-08
3249,2090,6177950,22875,2021-11-06,2024-01-19
3250,1100,6177950,22875,2021-11-08,2024-03-05
3251,1320,6177950,22875,2021-11-13,2024-03-15
3252,2970,6177950,22875,2021-12-06,2024-03-15
3253,1100,6178000,22875,2021-11-23,2024-03-31
3254,990,6178000,22875,2021-12-04,2024-02-01
3255,2640,6178000,22875,2021-12-17,2024-03-15
3256,2750,6178050,22825,2021-12-18,2022-12-14
3257,4070,6173100,22975,2021-11-04,2024-02-23
3258,3520,6173350,22800,2022-11-03,2024-03-31
3259,2860,6173350,22800,2023-04-20,2024-03-29
3260,330,6173400,22975,2021-11-03,2024-03-30
3261,2090,6173400,22975,2021-11-04,2024-03-28
3262,2640,6173400,22975,2021-11-06,2024-03-12
3263,1760,6173400,22975,2021-11-12,2024-03-14
3264,3630,6173400,22975,2021-11-18,2024-03-31
3265,3190,6173400,22975,2021-11-23,2024-03-28
3266,1980,6173400,22975,2021-11-23,2023-11-05
3267,3080,6173400,22975,2021-12-03,2024-03-22
3268,4400,6176200,22975,2021-12-13,2024-01-15
3269,3520,6176200,22975,2022-11-18,2024-03-31
3270,2860,6176200,22975,2023-04-21,2024-03-28
3271,770,6176250,22975,2021-11-02,2024-03-31
3272,880,6176250,22975,2021-11-06,2024-03-28
3273,3630,6176250,22975,2021-11-07,2024-03-20
3274,2310,6176250,22975,2021-11-12,2024-03-31
3275,2090,6176250,22975,2021-12-16,2024-02-11
3276,3520,6176250,22975,2022-11-05,2024-03-13
3277,550,6176500,22800,2021-11-01,2024-03-14
3278,2200,6176500,22800,2021-11-02,2024-03-25
3279,4180,6176500,22800,2021-11-06,2024-03-20
3280,1540,6176500,22800,2021-11-07,2024-03-22
3281,2640,6176500,22800,2021-11-11,2024-03-11
3282,2860,6176500,22800,2023-04-21,2024-03-25
3283,1540,6176550,22800,2021-11-09,2023-11-04
3284,2640,6176550,22800,2021-11-19,2024-03-31
3285,1210,6176750,22800,2021-11-04,2024-03-20
3286,2200,6176750,22800,2021-11-05,2024-03-20
3287,1980,6176750,22800,2021-11-09,2024-03-29
3288,1760,6176750,22800,2021-11-10,2024-03-25
3289,2310,6176750,22800,2021-11-12,2024-01-06
3290,770,6176750,22800,2021-11-26,2024-03-30
3291,330,6176750,22800,2021-12-07,2024-03-21
3292,2200,6176800,22800,2021-11-02,2024-03-09
3293,2640,6176800,22800,2021-11-14,2024-03-11
3294,4180,6176800,22800,2021-12-14,2024-03-29
3295,2860,6176800,22800,2023-04-21,2024-03-08
3296,3190,6177350,22800,2021-11-07,2024-03-21
3297,2530,6177350,22800,2021-11-07,2024-03-30
3298,2640,6177350,22800,2022-01-09,2024-03-25
3299,2970,6177400,22800,2021-11-01,2024-03-21
3300,2530,6177400,22800,2021-11-03,2024-02-16
3301,4070,6177400,22800,2021-11-04,2024-03-24
3302,770,6177400,22800,2021-11-25,2024-03-24
3303,2970,6177450,22800,2021-11-01,2024-03-31
3304,1540,6177450,22800,2021-11-02,2024-03-30
3305,1320,6177450,22800,2021-11-03,2024-03-28
3306,3410,6177450,22800,2021-11-06,2024-03-25
3307,3190,6177450,22800,2021-11-09,2024-03-22
3308,3630,6177450,22800,2021-11-19,2024-03-28
3309,3520,6177450,22800,2022-11-03,2024-03-25
3310,1870,6177500,22800,2021-11-05,2024-03-22
3311,3520,6177500,22800,2022-11-03,2024-03-28
3312,2090,6177550,22800,2021-11-02,2024-03-28
3313,2970,6177550,22800,2021-11-02,2024-03-27
3314,1650,6177550,22800,2021-11-11,2024-03-11
3315,1980,6177650,22875,2022-01-04,2023-08-27
3316,1210,6177700,22875,2021-11-01,2024-03-11
3317,2200,6177700,22875,2021-11-05,2024-03-27
3318,3630,6177700,22875,2021-11-05,2024-03-22
3319,1100,6177700,22875,2021-11-08,2024-03-20
3320,550,6177700,22875,2021-11-15,2024-02-29
3321,1650,6177750,22875,2021-11-01,2024-03-30
3322,2750,6177750,22875,2021-11-04,2024-03-29
3323,3080,6177750,22875,2021-11-11,2024-03-18
3324,330,6177750,22875,2021-11-16,2024-03-30
3325,2970,6177900,22875,2021-11-05,2024-03-25
3326,2200,6182250,22850,2021-12-10,2022-02-15
3327,1100,6182250,22850,2022-01-03,2022-01-03
3328,4070,6182250,22850,2022-01-29,2022-02-12
3329,4730,6182300,24425,2021-11-22,2022-01-30
3330,2090,6182300,24425,2021-11-26,2021-11-26
3331,3630,6182300,24425,2021-12-01,2021-12-01
3332,1320,6182300,24425,2021-12-31,2021-12-31
3333,4180,6182300,24425,2022-01-07,2022-01-07
3334,880,6182350,22850,2021-11-05,2024-03-27
3335,550,6182350,22850,2021-11-09,2024-03-20
3336,4840,6182350,22850,2021-11-10,2024-02-08
3337,990,6182350,22850,2021-11-15,2024-03-24
3338,2420,6182350,22850,2021-12-23,2024-02-28
3339,3190,6182350,22850,2022-01-16,2024-03-24
3340,1980,6182350,22850,2022-01-28,2024-03-16
3341,1320,6182400,22850,2021-11-05,2023-02-12
3342,1980,6182400,22850,2021-11-09,2023-01-22
3343,3630,6182400,22850,2021-11-09,2023-06-10
3344,880,6182400,22850,2021-12-26,2023-10-26
3345,1540,6182450,22975,2021-11-01,2022-10-27
3346,2420,6182450,22975,2021-11-03,2022-06-19
3347,3630,6182450,22975,2021-11-04,2022-06-30
3348,2310,6182450,22975,2021-12-02,2023-01-05
3349,3410,6182450,22975,2021-12-03,2022-08-19
3350,990,6182500,24375,2021-11-02,2024-01-20
3351,3740,6182500,24375,2021-12-09,2024-03-29
3352,1980,6182500,24375,2022-01-14,2024-02-22
3353,3630,6182500,24375,2022-07-28,2024-01-09
3354,3190,6182600,22825,2021-11-14,2023-12-01
3355,1210,6182600,22825,2021-12-04,2024-03-31
3356,2090,6182600,22825,2021-12-11,2024-03-31
3357,3410,6182600,22825,2022-01-25,2024-03-28
3358,3190,6182650,22825,2021-11-06,2024-02-27
3359,1100,6182650,22825,2021-11-15,2023-10-07
3360,2750,6182650,22825,2021-11-16,2024-02-26
3361,1760,6182650,22825,2021-11-19,2024-03-06
3362,1650,6182650,22825,2021-12-17,2024-03-31
3363,2970,6182650,22825,2021-12-22,2024-03-24
3364,2530,6182650,22825,2022-02-04,2024-03-21
3365,4180,6182700,22825,2021-11-13,2022-09-30
3366,1210,6182700,22825,2021-11-19,2023-12-16
3367,990,6182700,22825,2021-12-05,2024-02-02
3368,2640,6182700,22825,2021-12-07,2024-01-02
3369,3410,6182700,22825,2022-04-28,2024-03-15
3370,550,6182750,22825,2021-11-03,2024-03-01
3371,2640,6182750,22825,2022-01-02,2024-03-27
3372,2530,6182750,22825,2022-01-07,2024-02-08
3373,4400,6182750,22825,2022-03-03,2022-03-03
3374,1320,6182750,22825,2022-03-09,2024-03-20
3375,1210,6182800,22825,2021-11-01,2024-01-22
3376,1650,6182800,22825,2021-11-25,2024-02-22
3377,2420,6182800,22825,2021-12-20,2023-10-22
3378,550,6182850,22825,2021-11-02,2024-02-04
3379,4730,6182850,22825,2022-01-21,2024-03-20
3380,3190,6182850,22825,2022-01-28,2023-12-28
3381,3740,6182850,22825,2022-05-06,2024-03-08
3382,3520,6182850,22825,2022-11-08,2023-12-18
3383,2860,6182850,22825,2023-09-07,2024-03-15
3384,2200,6182900,22825,2021-12-02,2024-03-11
3385,4400,6182900,22825,2021-12-05,2022-06-16
3386,1540,6182950,22825,2021-11-05,2023-12-20
3387,2530,6182950,22825,2021-11-05,2024-03-21
3388,2420,6182950,22825,2021-11-08,2023-12-02
3389,4840,6182950,22825,2021-11-25,2024-03-05
3390,770,6182950,22825,2022-02-18,2024-03-22
3391,1540,6183000,22825,2021-11-06,2024-03-20
3392,2750,6183000,22825,2021-11-09,2024-03-29
3393,1320,6183000,22825,2022-04-12,2024-02-03
3394,1320,6183050,22825,2021-11-08,2024-03-08
3395,2200,6183050,22825,2021-11-22,2024-03-26
3396,880,6183050,22825,2021-12-17,2024-03-01
3397,3630,6183100,22825,2021-12-04,2022-01-30
3398,2530,6183100,22825,2021-12-21,2021-12-21
3399,2640,6183100,22825,2022-05-20,2023-01-29
3400,2420,6183150,22825,2021-11-05,2024-03-26
3401,1980,6183150,22825,2021-11-26,2023-09-03
3402,3740,6183150,22825,2021-12-03,2024-02-01
3403,2530,6183150,22825,2022-01-05,2023-10-06
3404,990,6183200,22825,2021-11-04,2022-06-04
3405,4180,6183200,22825,2021-11-20,2022-01-26
3406,1980,6183200,22825,2021-12-28,2021-12-28
3407,1980,6183250,22825,2021-11-19,2023-12-19
3408,2750,6183250,22825,2021-12-13,2024-03-16
3409,4400,6183250,22825,2022-06-01,2023-12-18
3410,2860,6183250,22825,2023-04-20,2024-03-14
3411,2640,6183300,22825,2021-11-01,2024-02-25
3412,4180,6183300,22825,2021-11-14,2024-03-09
3413,1650,6183300,22825,2021-12-09,2024-03-15
3414,3520,6183300,22825,2022-12-11,2024-03-08
3415,4400,6183300,22825,2023-12-18,2023-12-18
3416,1100,6183350,22825,2021-11-11,2024-03-16
3417,330,6183350,22825,2021-11-21,2024-02-07
3418,3300,6183350,22825,2021-11-26,2024-02-04
3419,1320,6183350,22825,2021-12-20,2024-02-28
3420,3520,6183350,22825,2022-12-28,2023-12-20
3421,3630,6183400,22825,2021-11-28,2022-03-04
3422,990,6183400,22825,2021-12-02,2022-06-08
3423,2200,6183400,22825,2021-12-08,2022-02-26
3424,3740,6183400,22825,2022-02-04,2022-06-04
3425,550,6183400,22825,2022-02-26,2023-01-27
3426,990,6183450,22850,2021-11-27,2021-11-27
3427,660,6183500,22850,2021-11-13,2023-04-29
3428,2750,6183500,22850,2021-11-18,2024-03-05
3429,1210,6183500,22850,2021-11-26,2023-06-25
3430,990,6183500,22850,2021-12-04,2022-09-16
3431,3190,6183500,22850,2022-01-15,2023-06-10
3432,4180,6183550,22850,2021-11-23,2021-12-18
3433,1100,6183550,22850,2022-01-04,2022-01-04
3434,3190,6183550,22850,2022-01-14,2022-01-14
3435,2750,6183600,22850,2021-11-27,2024-03-26
3436,770,6183600,22850,2022-02-22,2024-02-15
3437,4840,6183600,22850,2022-03-30,2023-12-23
3438,1540,6183850,22825,2021-11-04,2024-01-07
3439,3630,6183850,22825,2021-12-29,2024-03-10
3440,4400,6183850,22825,2022-04-05,2023-01-05
3441,2640,6184300,24425,2022-07-22,2022-07-22
3442,3410,6184350,24425,2022-03-24,2022-03-24
3443,2750,6184450,24425,2021-12-08,2021-12-08
3444,4070,6184450,24425,2021-12-31,2021-12-31
3445,660,6184450,24425,2022-08-12,2022-08-12
3446,4070,6184500,24425,2021-12-31,2021-12-31
3447,2310,6184500,24425,2022-01-14,2022-01-14
3448,2530,6184500,24425,2022-02-03,2022-02-03
3449,3630,6184550,24425,2021-11-02,2022-03-24
3450,4070,6184550,24425,2021-12-31,2021-12-31
3451,2200,6184600,24425,2021-12-10,2021-12-12
3452,1320,6184600,24425,2022-02-02,2022-02-02
3453,3080,6184700,22850,2021-11-03,2024-03-29
3454,3740,6184700,22850,2021-11-19,2024-02-09
3455,2200,6184700,22850,2021-12-03,2024-03-21
3456,3300,6184700,22850,2021-12-04,2024-02-25
3457,1540,6184750,22875,2021-11-06,2024-01-04
3458,1100,6184750,22875,2021-11-11,2024-02-13
3459,2200,6184750,22875,2021-11-26,2024-02-27
3460,4730,6184750,22875,2021-12-09,2024-01-04
3461,3630,6184750,22875,2022-01-21,2024-03-20
3462,3520,6184750,22875,2022-11-12,2024-03-08
3463,330,6184800,22875,2021-11-02,2024-03-31
3464,1320,6184800,22875,2021-11-11,2024-03-29
3465,2090,6184800,22875,2021-11-30,2024-02-05
3466,3190,6184800,22875,2021-12-11,2024-03-22
3467,2420,6184850,22875,2021-11-03,2024-02-12
3468,4400,6184850,22875,2021-11-03,2022-02-15
3469,3300,6184850,22875,2021-11-10,2024-03-25
3470,2090,6184850,22875,2021-11-23,2024-03-28
3471,4840,6184850,22875,2021-12-18,2023-12-20
3472,660,6184850,22875,2022-02-05,2024-03-19
3473,1320,6184850,22875,2022-04-22,2024-03-21
3474,3190,6184900,24400,2021-11-05,2024-03-27
3475,1760,6184900,24400,2021-11-05,2024-03-08
3476,1870,6184900,24400,2021-11-08,2024-03-28
3477,2640,6184900,24400,2021-11-16,2024-03-12
3478,1980,6184900,24400,2021-11-19,2024-03-30
3479,330,6185050,24375,2021-11-27,2023-04-20
3480,2200,6185050,24375,2021-12-09,2023-11-02
3481,2860,6185050,24375,2023-04-18,2023-04-18
3482,2640,6185100,22800,2021-11-08,2023-11-07
3483,1760,6185100,22800,2021-11-11,2024-03-26
3484,990,6185100,22800,2021-11-14,2024-03-01
3485,2200,6185100,22800,2021-11-17,2024-02-19
3486,770,6185100,22800,2021-11-28,2024-02-12
3487,1980,6185100,22800,2021-11-29,2024-03-24
3488,3410,6185150,22800,2021-11-04,2023-11-04
3489,330,6185150,22800,2021-11-05,2023-08-30
3490,1100,6185150,22800,2021-11-12,2022-09-15
3491,4730,6185150,22800,2021-11-18,2023-12-28
3492,2530,6185150,22800,2022-05-02,2023-02-22
3493,3740,6185150,22800,2022-07-20,2023-12-24
3494,1980,6185200,22800,2021-11-12,2022-05-07
3495,1870,6185250,22800,2021-12-27,2023-06-21
3496,1100,6185250,22800,2022-05-19,2024-02-24
3497,2530,6185250,22800,2022-05-30,2024-02-15
3498,1760,6185250,22800,2023-11-26,2024-03-14
3499,2640,6185250,22800,2023-12-21,2023-12-21
3500,1100,6185300,22800,2021-11-01,2022-12-15
3501,1540,6185300,22800,2021-11-14,2022-03-17
3502,550,6185300,22800,2021-11-17,2022-03-17
3503,2750,6185300,22800,2021-11-27,2022-03-09
3504,3410,6185400,22950,2021-11-01,2021-11-01
3505,4730,6185400,22950,2021-11-06,2021-11-26
3506,4180,6185400,22950,2021-11-18,2021-12-20
3507,770,6185400,22950,2021-12-20,2022-01-13
3508,3630,6185400,22950,2022-01-16,2022-01-16
3509,4400,6185500,22850,2021-11-01,2021-11-10
3510,2090,6185500,22850,2021-11-03,2022-01-08
3511,1870,6185500,22850,2021-11-17,2022-02-04
3512,1100,6185500,22850,2021-12-07,2022-04-07
3513,2530,6185500,22850,2021-12-17,2022-01-31
3514,1540,6185550,22850,2021-11-03,2023-12-17
3515,550,6185550,22850,2021-11-03,2024-02-14
3516,1650,6185550,22850,2021-11-04,2024-02-25
3517,1320,6185550,22850,2021-11-04,2023-12-14
3518,330,6185550,22850,2021-11-06,2023-12-26
3519,3300,6185550,22850,2021-11-14,2024-01-11
3520,3520,6185550,22850,2022-11-04,2024-01-31
3521,1210,6185700,24425,2023-04-28,2023-04-28
3522,4840,6185750,22850,2021-11-01,2022-06-12
3523,1650,6185750,22850,2021-11-01,2022-04-04
3524,990,6185750,22850,2021-11-02,2023-02-09
3525,3190,6185750,22850,2021-11-05,2022-06-18
3526,550,6185750,22850,2021-11-19,2022-08-04
3527,4400,6185750,22850,2021-12-06,2022-03-17
3528,1980,6185900,22800,2021-11-02,2021-11-03
3529,3630,6185900,22800,2021-11-04,2022-04-21
3530,4730,6185900,22800,2021-11-25,2022-05-07
3531,2530,6186000,22850,2021-11-01,2022-12-31
3532,2420,6186000,22850,2021-11-16,2024-03-16
3533,660,6186000,22850,2021-12-02,2024-01-04
3534,2640,6186000,22850,2021-12-10,2024-01-04
3535,4180,6186000,22850,2021-12-21,2023-07-15
3536,4400,6186150,22850,2021-11-22,2021-11-22
3537,330,6186250,22975,2021-11-01,2024-02-24
3538,660,6186250,22975,2021-11-01,2024-03-19
3539,2420,6186250,22975,2021-11-04,2024-03-30
3540,4400,6186250,22975,2021-11-14,2024-03-17
